file_path,vul_id,severity,vul_name
CWE606_Unchecked_Loop_Condition__Environment_52b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_61a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_75a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_53a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_52a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_74a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_61b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_53b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_75b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_22a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_81_goodB2G.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_54d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_16.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_16.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_14.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_02.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_45.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_22a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_03.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_51a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_81_base.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_09.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_81_goodB2G.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_22a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_17.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_16.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_81_goodB2G.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_53a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_74b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_81_goodG2B.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_51b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_02.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_08.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_54c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_81_base.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_02.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_12.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_51a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_12.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_81_goodG2B.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_81_base.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_61b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_81_bad.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_75b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_22b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_52a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_09.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_41.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_06.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_10.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_54d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_07.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_16.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_17.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_01.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_71b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_81a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_53d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_81_base.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_68b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_66b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_03.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_72b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_54b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_09.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_73a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_03.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_67a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_66a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_54a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_72a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_13.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_68a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_42.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_73b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_13.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_67b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_42.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_08.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_11.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_07.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_54e.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_06.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_53d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_31.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_22b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_12.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_66b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_42.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_72b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_05.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_13.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_07.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_07.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_52c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_81a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_71b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_71a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_81_base.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_53c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_17.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_54e.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_17.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_81_goodG2B.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_03.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_15.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_73b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_67b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_02.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_68a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_54a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_08.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_21.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_81a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_71b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_06.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_81_bad.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_73b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_41.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_67b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_10.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_54a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_68a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_52c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_66b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_41.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_13.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_72b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_10.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_67b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_73b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_42.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_68a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_66a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_54a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_72a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_17.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_53d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_09.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_53d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_08.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_07.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_73a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_67a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_68a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_54a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_72b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_66b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_54b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_73b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_03.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_67b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_68b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_53c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_54e.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_66b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_71a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_72b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_54c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_51b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_16.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_53d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_74a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_14.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_45.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_72b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_53b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_66b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_54e.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_53d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_67a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_73a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_08.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_81_goodB2G.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_54b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_08.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_68b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_02.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_71b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_81a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_53c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_42.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_13.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_71a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_14.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_45.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_17.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_54e.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_54e.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_07.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_04.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_03.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_71b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_81a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_52c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_12.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_72a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_71b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_81a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_66a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_67b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_73b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_52b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_68a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_54a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_04.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_81_bad.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_75a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_61a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_15.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_71a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_53c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_54d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_21.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_61b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_09.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_75b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_54c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_51b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_52a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_09.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_03.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_75b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_61b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_53b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_74b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_21.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_12.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_74a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_52a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_53a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_15.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_16.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_54d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_22a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_81_goodG2B.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_54d.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_06.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Environment_22b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_05.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_52a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_61a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_53a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_75a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_31.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_61b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_02.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_75b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_52b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_74b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_13.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_53a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_42.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_74b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_31.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_81_goodB2G.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_52c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_51a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_05.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_53a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_72a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_66a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__QueryString_Web_07.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Connect_tcp_74b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_22a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_75a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_61a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Listen_tcp_11.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_52b.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_51a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_12.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_11.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_51a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_16.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_81_goodB2G.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Get_Cookies_Web_08.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Params_Get_Web_09.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_81_bad.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__Database_06.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__File_51a.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_54c.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__NetClient_01.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_02.cs,606,2,Unchecked_Loop_Condition
CWE606_Unchecked_Loop_Condition__ReadLine_51b.cs,606,2,Unchecked_Loop_Condition
